"","x"
"2381",0.0516057842238841
"2382",0.044557205120882
"2383",0.105964629756016
"2384",0.0705531571685163
"2385",0.0896255909140928
"2386",0.0783777771926922
"2387",0.0562204684270869
"2388",0.070773456192983
"2389",0.0675889548603803
"2390",0.037530271267733
"2391",0.0672039253318318
"2392",0.0896046693084796
"2393",0.0690308705649621
"2394",0.0871279849885978
"2395",0.0639071843305128
"2396",0.065100265887461
"2397",0.0935589463576887
"2398",0.0741673506864064
"2399",0.053386533738128
"2400",0.110105372484201
"2401",0.0468107283878618
"2402",0.101323077531194
"2403",0.0654219771674445
"2404",0.0882646875171768
"2405",0.0664632789081082
"2406",0.0598807234086953
"2407",0.0814876457243838
"2408",0.0578038198031345
"2409",0.0732881499667234
"2410",0.0664987717530458
"2411",0.0828551298020192
"2412",0.0819101113747756
"2413",0.0546083789653716
"2414",0.107613718836821
"2415",0.0681044244440851
"2416",0.0377596300594746
"2417",0.0646627037221721
"2418",0.0687617112375537
"2419",0.0593605816594808
"2420",0.0646062114032932
"2421",0.0459555133586537
"2422",0.0653415523541278
"2423",0.0886164126868557
"2424",0.069533990686798
"2425",0.0925949668330167
"2426",0.0721863884657687
"2427",0.0586094226529469
"2428",0.0782246458758726
"2429",0.0478656151979021
"2430",0.0476549247143519
"2431",0.0900753960859685
"2432",0.0849125389631979
"2433",0.0635880938618657
"2434",0.0659181041722876
"2435",0.0705008351776109
"2436",0.0569121970070933
"2437",0.0978009818371374
"2438",0.0767139659318396
"2439",0.122830031433673
"2440",0.0938029165097242
"2441",0.0714113990585622
"2442",0.0649405813247258
"2443",0.0798510243564389
"2444",0.0815795678172219
"2445",0.0808620129769795
"2446",0.0617624419740672
"2447",0.0643361637956253
"2448",0.0555721489847888
"2449",0.0573824337180238
"2450",0.0601526852361041
"2451",0.0700935857619565
"2452",0.0866093687201282
"2453",0.0426614901129539
"2454",0.0744993542274042
"2455",0.0468981994659906
"2456",0.0623784620457827
"2457",0.062039951777691
"2458",0.0714949454193284
"2459",0.0500995435132189
"2460",0.0711398812578138
"2461",0.0720971786355118
"2462",0.08355264757417
"2463",0.0740662876731229
"2464",0.0930159473985519
"2465",0.0617413809326739
"2466",0.0768586855933403
"2467",0.0619697541305307
"2468",0.0912191428255152
"2469",0.0699507811716924
"2470",0.0436133511224756
"2471",0.0619798031192544
"2472",0.06624258407722
"2473",0.065895420548966
"2474",0.0663531054763054
"2475",0.128752009327938
"2476",0.0622023546460546
"2477",0.0777743542159682
"2478",0.0835178025486183
"2479",0.043104299809469
"2480",0.0497110350583849
"2481",0.0882590303886299
"2482",0.0790331152493566
"2483",0.122691852926502
"2484",0.0959217868181498
"2485",0.0898612093037899
"2486",0.0634159904616365
"2487",0.0418243895031652
"2488",0.0532741463275967
"2489",0.0813811795328497
"2490",0.0887841477915824
"2491",0.0547290476904137
"2492",0.0767407229681057
"2493",0.108771182484387
"2494",0.0644833042502936
"2495",0.0521673088970961
"2496",0.0729610457048737
"2497",0.0777772395951639
"2498",0.0637607131485622
"2499",0.0658700195989586
"2500",0.047546396224302
"2501",0.0679243471471988
"2502",0.0848456154471633
"2503",0.0776914405922954
"2504",0.0810971886008489
"2505",0.0594108943813566
"2506",0.0648849478556199
"2507",0.0595191271830572
"2508",0.0767030284868558
"2509",0.0704358396134396
"2510",0.0464129353363374
"2511",0.0591977403843304
"2512",0.0694020116613511
"2513",0.0789027520176869
"2514",0.043385585973323
"2515",0.0798559041455993
"2516",0.0599782916949351
"2517",0.0663686524968884
"2518",0.0823993576405253
"2519",0.0406616542055924
"2520",0.0762634558678127
"2521",0.0646746532123549
"2522",0.0614691133952824
"2523",0.055528963735558
"2524",0.114659641311552
"2525",0.0581132904574342
"2526",0.0513904404850566
"2527",0.0554408913738591
"2528",0.052315813993164
"2529",0.0591106768639333
"2530",0.116469937035756
"2531",0.0951484643814656
"2532",0.0735610952251693
"2533",0.0587585551708271
"2534",0.0693253886319214
"2535",0.053658286081594
"2536",0.0942992648091226
"2537",0.0560501286834723
"2538",0.0716687307109372
"2539",0.0753560908815627
"2540",0.0643074292172994
"2541",0.0790574187945921
"2542",0.0693913261422287
"2543",0.0706877934831347
"2544",0.0634587849033206
"2545",0.074682539375426
"2546",0.0819859136667727
"2547",0.0679688442862079
"2548",0.0562791245589495
"2549",0.0590024569787107
"2550",0.0474901607846812
"2551",0.0808170194916528
"2552",0.0480672475622302
"2553",0.071103367739489
"2554",0.0459143661531449
"2555",0.124264672139772
"2556",0.0545323228137844
"2557",0.0685706126978213
"2558",0.0596657309319169
"2559",0.0660310395558195
"2560",0.0656178694682877
"2561",0.0360468921247957
"2562",0.0926799867531923
"2563",0.048798481039212
"2564",0.10273513649397
"2565",0.0600041588641511
"2566",0.0898371560469457
"2567",0.0614160768044877
"2568",0.0564945723590093
"2569",0.0692819395999927
"2570",0.0890564546662831
"2571",0.065976556998672
"2572",0.0711678911726999
"2573",0.102200869524736
"2574",0.0690944496353299
"2575",0.0684935284712996
"2576",0.0537735024698991
"2577",0.0726564487440653
"2578",0.0488492515897333
"2579",0.0747544858038631
"2580",0.0781197921656821
"2581",0.0718477556469115
"2582",0.0768287535241643
"2583",0.056158877558956
"2584",0.054601443532309
"2585",0.0856725666531532
"2586",0.0929825113102828
"2587",0.0797446591423163
"2588",0.0630666756686124
"2589",0.086744828780817
"2590",0.048294286595571
"2591",0.0725406406463459
"2592",0.0463566367364666
"2593",0.0639379472654084
"2594",0.0599923274145353
"2595",0.103373365913286
"2596",0.095035424743644
"2597",0.0613682242913184
"2598",0.0828048077449623
"2599",0.116076637298004
"2600",0.0574495041717903
"2601",0.0867948479415611
"2602",0.0804495897521629
"2603",0.0568618772581346
"2604",0.0636231435744477
"2605",0.0434634516168352
"2606",0.0841383167250558
"2607",0.0886367274884778
"2608",0.0463031824171356
"2609",0.053227046709636
"2610",0.0623949319291911
"2611",0.0656601577669722
"2612",0.0982911091669185
"2613",0.0878147475283248
"2614",0.0606858943549965
"2615",0.0751599480430611
"2616",0.090883631700054
"2617",0.0863227420644214
"2618",0.0924641532142966
"2619",0.0550102023285813
"2620",0.0765941754958
"2621",0.0806102575053181
"2622",0.0446579664220989
"2623",0.115808237828886
"2624",0.060849715166447
"2625",0.0780746831254781
"2626",0.0776204955503985
"2627",0.0608419122892999
"2628",0.0856635971848207
"2629",0.0717692962270646
"2630",0.0757281595187799
"2631",0.0590943542687375
"2632",0.0764268778867855
"2633",0.0886183472162488
"2634",0.119913980653376
"2635",0.071727177768536
"2636",0.0922001673070333
"2637",0.0588326691581216
"2638",0.0464484884896058
"2639",0.0667405270001085
"2640",0.0602725932050403
"2641",0.074363017941484
"2642",0.133037391816559
"2643",0.10411221736815
"2644",0.0562601580960384
"2645",0.0560647949235006
"2646",0.0577713330148068
"2647",0.0531067441963877
"2648",0.0625679022064231
"2649",0.0605454022193987
"2650",0.0856250645181071
"2651",0.0404054019399489
"2652",0.0618460782978149
"2653",0.104128283091504
"2654",0.0850862179554627
"2655",0.0979215037479804
"2656",0.0726304897329073
"2657",0.0887195796791012
"2658",0.0760008463675658
"2659",0.0698249379286636
"2660",0.109696741196969
"2661",0.0454860632072009
"2662",0.0454915070448924
"2663",0.0698598468356473
"2664",0.0517778180100107
"2665",0.0581755777537848
"2666",0.07284969718576
"2667",0.0704953914445893
"2668",0.109370286792168
"2669",0.0623489046653011
"2670",0.0804259182406338
"2671",0.0713322509794427
"2672",0.0715200348453901
"2673",0.076716422936769
"2674",0.0560171575215317
"2675",0.0642166747362228
"2676",0.0695565143313391
"2677",0.063696991277953
"2678",0.0789126391126429
"2679",0.0646493952055031
"2680",0.0783169957064722
"2681",0.0520065733528842
"2682",0.0627506171553994
"2683",0.0552792123888531
"2684",0.0856109924343959
"2685",0.0891988245959837
"2686",0.0773440394097187
"2687",0.0839267363598454
"2688",0.042459698574343
"2689",0.0885025988908721
"2690",0.0742094578687956
"2691",0.0512551360706494
"2692",0.0730592553013048
"2693",0.0639648689747298
"2694",0.0454443462911579
"2695",0.0618987299035855
"2696",0.077761354490273
"2697",0.0818256547400278
"2698",0.0987506041393713
"2699",0.05884801211687
"2700",0.0662192096733877
"2701",0.0461702561769315
"2702",0.0447813407077548
"2703",0.0752051328939041
"2704",0.0575183967829788
"2705",0.0559031086221293
"2706",0.0831962017869802
"2707",0.0645789431889849
"2708",0.0512340011588774
"2709",0.101708326532516
"2710",0.0673546203196022
"2711",0.0530767345897429
"2712",0.101837040341685
"2713",0.0919539636808693
"2714",0.0558409512891962
"2715",0.0652687378981174
"2716",0.0683661091038831
"2717",0.0892699374412312
"2718",0.118512876390802
"2719",0.0593945251083736
"2720",0.0647847411875385
"2721",0.0440709036138182
"2722",0.0916610955793031
"2723",0.0430138835294422
"2724",0.079036523039152
"2725",0.094048927829365
"2726",0.0585387880714428
"2727",0.049907715517293
"2728",0.0517247749659705
"2729",0.0641036534170922
"2730",0.0596325646749445
"2731",0.118091546221092
"2732",0.0842580214380231
"2733",0.0924805729669456
"2734",0.0665849400280777
"2735",0.0874895619921216
"2736",0.0560222715360401
"2737",0.0671897605619992
"2738",0.0892003425534105
"2739",0.0851652320233121
"2740",0.0699420753052814
"2741",0.0815810528601726
"2742",0.0466563439948797
"2743",0.0709786642242924
"2744",0.135572782719634
"2745",0.0521189221054679
"2746",0.0509302802008925
"2747",0.0718374239087272
"2748",0.075274293620786
"2749",0.103020453499523
"2750",0.0540033436480215
"2751",0.0806233791692643
"2752",0.0432632772853671
"2753",0.0594189873532055
"2754",0.044554069804707
"2755",0.0698212995073318
"2756",0.0573691208985279
"2757",0.0662971201759354
"2758",0.0746800770516725
"2759",0.0680446111676569
"2760",0.0710968317372216
"2761",0.0681638861474648
"2762",0.0613097734634445
"2763",0.0527044475037406
"2764",0.0488132123382265
"2765",0.0685704497984892
"2766",0.0726781864647124
"2767",0.0773726064273741
"2768",0.0849662144650297
"2769",0.061678271113956
"2770",0.0739460361271458
"2771",0.122480524082195
"2772",0.0755439261918948
"2773",0.0748607494813761
"2774",0.0839136739949926
"2775",0.0627948100463383
"2776",0.119640068358285
"2777",0.0931672693602096
"2778",0.117981599362074
"2779",0.0750089642267781
"2780",0.0515293328378635
"2781",0.041263501577956
"2782",0.0663836648811373
"2783",0.0748670654133283
"2784",0.0840052822574111
"2785",0.0409116000184771
"2786",0.0655886716137621
"2787",0.102045296393495
"2788",0.0854255478552651
"2789",0.0786029218257507
"2790",0.0591205612276015
"2791",0.0522537880875149
"2792",0.0693601698961107
"2793",0.0811977005732167
"2794",0.0704972799314782
"2795",0.0507119484645584
"2796",0.05736356077184
"2797",0.0624914460017368
"2798",0.0646303899141351
"2799",0.0605523151652795
"2800",0.0640836856799299
"2801",0.084498595822183
"2802",0.0724523965955795
"2803",0.0493230629752136
"2804",0.065090044956845
"2805",0.0616956188318803
"2806",0.0793813075277531
"2807",0.0497969389868265
"2808",0.0654402820122391
"2809",0.0806798660202012
"2810",0.0893034090285596
"2811",0.0916978852673374
"2812",0.110998812145848
"2813",0.0607511123102877
"2814",0.0540300646587276
"2815",0.0697214914067723
"2816",0.0462497562828821
"2817",0.0939815370861709
"2818",0.075978016691811
"2819",0.0871605308097545
"2820",0.075592144584385
"2821",0.06494352993664
"2822",0.0761241568675037
"2823",0.0915229988653024
"2824",0.0504892326667385
"2825",0.118880228533427
"2826",0.0772401696628508
"2827",0.0527868638190487
"2828",0.0793162700759796
"2829",0.0903688514533856
"2830",0.066295197917128
"2831",0.099319954195553
"2832",0.0549735168212932
"2833",0.0929958492716309
"2834",0.122881390960664
"2835",0.0470310398992909
"2836",0.0505892817485757
"2837",0.0465256030295195
"2838",0.0924072966534438
"2839",0.0832320714036355
"2840",0.0876962883182223
"2841",0.0921408317866628
"2842",0.0836454922409642
"2843",0.0466447545920267
"2844",0.0666840776345504
"2845",0.0676660073047758
"2846",0.0764231138799565
"2847",0.0675190272632663
"2848",0.0731443463176674
"2849",0.0480957066925596
"2850",0.143158350504138
"2851",0.071531234436407
"2852",0.0641652621829325
"2853",0.0763916423489042
"2854",0.0867618003395478
"2855",0.0632965994765783
"2856",0.0621672698983212
"2857",0.0821176486846312
"2858",0.050944696631721
"2859",0.0899464058091492
"2860",0.0788800015349712
"2861",0.0873428329613832
"2862",0.0743754618344256
"2863",0.0858883355298582
"2864",0.0748328674919371
"2865",0.0632948815546148
"2866",0.0541709094739486
"2867",0.0659209205739187
"2868",0.114850798325208
"2869",0.0800072844687642
"2870",0.10932888444911
"2871",0.0491609735338137
"2872",0.0525447768975289
"2873",0.107975769306728
"2874",0.0668943518831684
"2875",0.0601235291047611
"2876",0.0728697368135263
"2877",0.0569750171179279
"2878",0.0450205136636269
"2879",0.0899931077418221
"2880",0.062466925181236
"2881",0.0722904090333565
"2882",0.0569570269045045
"2883",0.0834214506403826
"2884",0.0491797233871217
"2885",0.0774932374512486
"2886",0.0571251130623208
"2887",0.0613745348137164
"2888",0.0952320898877105
"2889",0.077556374442881
"2890",0.091726412881698
"2891",0.0392657662807334
"2892",0.0534544258649268
"2893",0.0654266269799681
"2894",0.053238378224736
"2895",0.0843116156121522
"2896",0.0524278220652021
"2897",0.0793348028136442
"2898",0.0469172287434202
"2899",0.0943492662312824
"2900",0.0570709818777668
"2901",0.0980291789446617
"2902",0.0731887809194814
"2903",0.0757938271848322
"2904",0.0754912893441088
"2905",0.0854456306968387
"2906",0.0546077669243992
"2907",0.0783058228670589
"2908",0.0701807612061563
"2909",0.0725561885266567
"2910",0.0703789725940699
"2911",0.0625948426275443
"2912",0.127183277705392
"2913",0.0671561995800081
"2914",0.0980353064290231
"2915",0.114496623659901
"2916",0.0614504800030871
"2917",0.124634536962341
"2918",0.0744549648253858
"2919",0.114394040017357
"2920",0.0506406056552353
"2921",0.0782560784550781
"2922",0.093998393922432
"2923",0.100622962738773
"2924",0.0511071790881639
"2925",0.0772297365384983
"2926",0.107903167819129
"2927",0.0801807971582469
"2928",0.0904725282714051
"2929",0.0640348023601844
"2930",0.0883979603695196
"2931",0.060392349884514
"2932",0.0691848356596366
"2933",0.060349705843312
"2934",0.0565938857570688
"2935",0.0510275608251627
"2936",0.0866137286797119
"2937",0.0499988240583757
"2938",0.0629785812946221
"2939",0.0584497721698432
"2940",0.0525032384511283
"2941",0.0635200914856671
"2942",0.0706749041890883
"2943",0.0648048209418335
"2944",0.0878437684939326
"2945",0.0707408930749985
"2946",0.0623413703750814
"2947",0.0881615994527759
"2948",0.056701867847573
"2949",0.0638760369183498
"2950",0.061626588015443
"2951",0.0477457562776812
"2952",0.0855791645099404
"2953",0.0591018271246425
"2954",0.0841438116030087
"2955",0.0643928208105868
"2956",0.0824944307100899
"2957",0.0779302387341367
"2958",0.0841352462668982
"2959",0.0585404808737408
"2960",0.0536478771110074
"2961",0.0580294944174815
"2962",0.0593522980965012
"2963",0.124556296400349
"2964",0.053130273299831
"2965",0.0661872171541444
"2966",0.0887573625945818
"2967",0.0825389035855592
"2968",0.0534365822297397
"2969",0.101077788764188
"2970",0.0676227105253173
"2971",0.0878565944450497
"2972",0.0511840724884926
"2973",0.0671364934687046
"2974",0.0415669181682649
"2975",0.115272189167091
"2976",0.0660954296850826
"2977",0.0950690202329668
"2978",0.0882204098494542
"2979",0.0927810808899966
"2980",0.0558980726932596
"2981",0.060172989930808
"2982",0.0584802545934359
"2983",0.0534079042388883
"2984",0.0404315810415389
"2985",0.0570585096179891
"2986",0.0813999377229338
"2987",0.0941267129760295
"2988",0.0705612734091113
"2989",0.0583719515287913
"2990",0.0648846853549463
"2991",0.0604531193363969
"2992",0.0878223644851974
"2993",0.0806183696201394
"2994",0.0898499339204799
"2995",0.0531887050491249
"2996",0.0411271444032374
"2997",0.0542397146828172
"2998",0.06659515718814
"2999",0.0744150012951233
"3000",0.053505811536837
"3001",0.0528832136466005
"3002",0.0785789634184373
"3003",0.0878616856692963
"3004",0.109943427516185
"3005",0.0862443378721636
"3006",0.045810735994044
"3007",0.0616269991339089
"3008",0.0568355556768674
"3009",0.0485881256337877
"3010",0.0700076904016618
"3011",0.0821794222353248
"3012",0.107846193931565
"3013",0.0346432614535642
"3014",0.0515616919490773
"3015",0.0716711380735756
"3016",0.0588504737691691
"3017",0.0491644207122681
"3018",0.0788952466106117
"3019",0.0809657255338072
"3020",0.0571669681931583
"3021",0.0664498985432877
"3022",0.060757489038594
"3023",0.112588486777996
"3024",0.0805657186021493
"3025",0.0530955454145983
"3026",0.0627835123058127
"3027",0.0524468858749893
"3028",0.0562462417006876
"3029",0.116469091213079
"3030",0.0929693059374513
"3031",0.0756809617635123
"3032",0.0807114204993497
"3033",0.052366828131094
"3034",0.0482842720007702
"3035",0.0780521265542044
"3036",0.0513578526265177
"3037",0.0437886641323987
"3038",0.0688428152328801
"3039",0.090271579325389
"3040",0.0721673547060959
"3041",0.0833014610992851
"3042",0.0569214137810859
"3043",0.0732941801488136
"3044",0.101233928152925
"3045",0.0517328230814295
"3046",0.0473356729494627
"3047",0.0584589483115035
"3048",0.0604614078794503
"3049",0.0524251805324885
"3050",0.0669680836340071
"3051",0.0764616699876343
"3052",0.0442190097898998
"3053",0.0594678457697905
"3054",0.0639494716460528
"3055",0.039061346306114
"3056",0.0777602114330175
"3057",0.0459252326355649
"3058",0.0758831042471425
"3059",0.0785812673630704
"3060",0.0581064418808484
"3061",0.0670013421083564
"3062",0.0398565660776022
"3063",0.0857082276133556
"3064",0.0502843458241441
"3065",0.0541933754347473
"3066",0.0552234426159718
"3067",0.0438801062924732
"3068",0.0871485105609095
"3069",0.0656489892482572
"3070",0.0538581888923275
"3071",0.092700160036462
"3072",0.07206188572307
"3073",0.064492531138498
"3074",0.0804044990538394
"3075",0.0782775755671538
"3076",0.0547078448718453
"3077",0.0547756828655305
"3078",0.0726929362311011
"3079",0.0672720235999276
"3080",0.0454909794533479
"3081",0.0739284719199036
"3082",0.0744821549636981
"3083",0.0777369105278584
"3084",0.0500804225763698
"3085",0.0493212277014306
"3086",0.0662099558125039
"3087",0.055601917844359
"3088",0.0674304778726064
"3089",0.0768483070028915
"3090",0.0921441437859009
"3091",0.0566614187019392
"3092",0.0792318297724578
"3093",0.0820134081090566
"3094",0.0904218555450584
"3095",0.0785231884219008
"3096",0.0771382543725369
"3097",0.0539963382008281
"3098",0.0722626312917387
"3099",0.0943874577148448
"3100",0.0931043640691212
"3101",0.0682738062798802
"3102",0.0431382657405543
"3103",0.0710479139904287
"3104",0.0674606002498884
"3105",0.0501988035935766
"3106",0.0776346004391076
"3107",0.104887200563223
"3108",0.0713670118388443
"3109",0.0670080968900473
"3110",0.0954729806150024
"3111",0.0637487020589601
"3112",0.0734319689362869
"3113",0.0689355879649587
"3114",0.0651991203292816
"3115",0.0537967366064317
"3116",0.0836971525927147
"3117",0.056691356973266
"3118",0.0570648288094398
"3119",0.0529977285397698
"3120",0.0958931062954014
"3121",0.0499402033931323
"3122",0.0388677326689542
"3123",0.0750054313899363
"3124",0.0755820992922529
"3125",0.05833687230957
"3126",0.0630735022744237
"3127",0.0731606980496738
"3128",0.0663861484291827
"3129",0.0470061807690597
"3130",0.0999572958137459
"3131",0.0496098987864805
"3132",0.0842315218430208
"3133",0.0647099999397251
"3134",0.0625495899207421
"3135",0.0669402299049094
"3136",0.0676699425290761
"3137",0.052279769941427
"3138",0.0753669262692215
"3139",0.0461648576635402
"3140",0.0635763542263168
"3141",0.0783940873184245
"3142",0.0616603043011768
"3143",0.0642744946526781
"3144",0.0760562073465267
"3145",0.0962038292691848
"3146",0.0696295359016162
"3147",0.0994738793024714
"3148",0.0631202351278849
"3149",0.0712453883729928
"3150",0.0711509142584849
"3151",0.0679853580401599
"3152",0.0673189745783568
"3153",0.08240419253689
"3154",0.0575220139066839
"3155",0.0549575952513915
"3156",0.097466162209668
"3157",0.0382384295418247
"3158",0.0460860915119136
"3159",0.0677529457410165
"3160",0.0682663824356495
"3161",0.0403492855778654
"3162",0.0749309711882651
"3163",0.0585624836927886
"3164",0.0729703672450241
"3165",0.0653221218752434
"3166",0.095355772504806
"3167",0.0525599983079044
"3168",0.120199190960673
"3169",0.0460938812024356
"3170",0.0716255294003046
"3171",0.0491796906031052
"3172",0.0681153667886352
"3173",0.0675805870038876
"3174",0.0739579443123001
"3175",0.0732708312432292
"3176",0.0843500141353864
"3177",0.0744114092055345
"3178",0.0725934649189283
"3179",0.0394872635260582
"3180",0.0775190415825193
"3181",0.0559395371284094
"3182",0.0665924650782168
"3183",0.0956146179508341
"3184",0.0627978022776289
"3185",0.0986207145205971
"3186",0.0843555273246571
"3187",0.0648885709772605
"3188",0.0815965062138512
"3189",0.0796972220023409
"3190",0.0998498021223887
"3191",0.0889150898829367
"3192",0.04684221777875
"3193",0.0578882280400593
"3194",0.0545057992610946
"3195",0.115455667028262
"3196",0.067956195024842
"3197",0.0892272221006191
"3198",0.0870664999170314
"3199",0.0693557640856084
"3200",0.0715447722388143
"3201",0.0657294167538161
"3202",0.0684001008682032
"3203",0.0550639109399002
"3204",0.0589770279986441
"3205",0.0487889380636376
"3206",0.0471941414177823
"3207",0.0643665703456671
"3208",0.0844138830949796
"3209",0.106070042211563
"3210",0.0695009435938699
"3211",0.10384943246584
"3212",0.0922459247306219
"3213",0.0552788056434142
"3214",0.081443426338275
"3215",0.0958895886329512
"3216",0.0411764764887061
"3217",0.0556232928109246
"3218",0.0633856778517515
"3219",0.0413598073121248
"3220",0.0544904957892376
"3221",0.0784464472699155
"3222",0.03943376593878
"3223",0.0892282365740274
"3224",0.0899291707292069
"3225",0.0649248797752053
"3226",0.0743084137537029
"3227",0.0706117547640049
"3228",0.0704795968729737
"3229",0.0563323085307528
"3230",0.0954438853746937
"3231",0.0472853229666171
"3232",0.0642067121243537
"3233",0.0680674290012594
"3234",0.0706749347363908
"3235",0.0501270331614702
"3236",0.0716236004921027
"3237",0.0660378200517195
"3238",0.0617052032825824
"3239",0.0446241165455418
"3240",0.0742766142568697
"3241",0.0860178925166816
"3242",0.0436247878622179
"3243",0.0549294610469512
"3244",0.0595084350187328
"3245",0.06946592670511
"3246",0.0991943873311727
"3247",0.0571444306974768
"3248",0.0578250741686236
"3249",0.0624010466128789
"3250",0.0840232033702161
"3251",0.0546981778463269
"3252",0.058016630521887
"3253",0.0752535210302406
"3254",0.0497629002284146
"3255",0.0746960943884216
"3256",0.0504612355393353
"3257",0.0973886367040839
"3258",0.0660475153144148
"3259",0.0719448291611622
"3260",0.0887509737448787
"3261",0.0541934489291958
"3262",0.0757712772363006
"3263",0.0645777542271326
"3264",0.0645355027881542
"3265",0.0733545751252553
"3266",0.0501296781110361
"3267",0.0951093161624081
"3268",0.0696894035734602
"3269",0.0683452882118667
"3270",0.106741725630724
"3271",0.0392616909328514
"3272",0.0728992062084857
"3273",0.0587388436337012
"3274",0.0488955690036775
"3275",0.063492083945517
"3276",0.0664891955345863
"3277",0.0740941741425682
"3278",0.0724520319083189
"3279",0.0857460439426426
"3280",0.089045479056035
"3281",0.0781886329948668
"3282",0.0880613093266403
"3283",0.0595884982918104
"3284",0.0599743289435482
"3285",0.0824056263773933
"3286",0.0548546893742579
"3287",0.0721756209117104
"3288",0.0492560108601766
"3289",0.0776988257694539
"3290",0.0832432395493671
"3291",0.120574784529907
"3292",0.0924235169273917
"3293",0.0654436011695421
"3294",0.0826058948786874
"3295",0.0824980316232842
"3296",0.0750390763656129
"3297",0.0545264869916786
"3298",0.044472552095937
"3299",0.0601286530528772
"3300",0.0694021613046583
"3301",0.058550140393421
"3302",0.0767450816415688
"3303",0.104917927593138
"3304",0.0508709155339063
"3305",0.0658182081554003
"3306",0.0612463033775567
"3307",0.0517127165176094
"3308",0.0716746703362312
"3309",0.038641743128088
"3310",0.0608405976246854
"3311",0.0911132127473172
"3312",0.0716758540596841
"3313",0.120892399016081
"3314",0.0775453826817588
"3315",0.106042140383428
"3316",0.0859603498826727
"3317",0.0759637287564942
"3318",0.0637702753487314
"3319",0.0570179477104613
"3320",0.0712743064517026
"3321",0.0549745848996028
"3322",0.0626971642944601
"3323",0.0540339830121353
"3324",0.0762202787343604
"3325",0.076726700345842
"3326",0.0459814599701189
"3327",0.0732877165799584
"3328",0.0629372094503858
"3329",0.0729680384566124
"3330",0.0557050813688999
"3331",0.0422961306360467
"3332",0.0584879098546863
"3333",0.0750630743831038
"3334",0.0535443844506778
"3335",0.0705611764124601
"3336",0.0460778370964408
"3337",0.0723284065682298
"3338",0.0521999711795877
"3339",0.0856087094632184
"3340",0.0634381712088615
"3341",0.0547682975450675
"3342",0.0754946314511629
"3343",0.0480984748543139
"3344",0.0622483895909708
"3345",0.0887569676567889
"3346",0.0587256932059039
"3347",0.0508300142148383
"3348",0.0584318091206535
"3349",0.0745697181783292
"3350",0.0570660920232516
"3351",0.0563788562696304
"3352",0.0709487525232382
"3353",0.0458966370657267
"3354",0.0845772176903977
"3355",0.0696139914546261
"3356",0.0556610248014766
"3357",0.0757000472048407
"3358",0.0608424695864658
"3359",0.0491127826497843
"3360",0.0697542427793761
"3361",0.0446249456140106
"3362",0.0847906929273956
"3363",0.0502792224875547
"3364",0.0700154141998794
"3365",0.0866499234244499
"3366",0.0605165190197763
"3367",0.0728005668873402
"3368",0.0492697731448558
"3369",0.0679071998274224
"3370",0.06033806092712
"3371",0.0519343637540904
"3372",0.0776389440488252
"3373",0.1186853058941
"3374",0.0727357950603922
"3375",0.0707647135533571
"3376",0.0680968688075347
"3377",0.0870381030043967
"3378",0.0398333211097251
"3379",0.0847747720558886
"3380",0.0758929012035686
"3381",0.0473406196232304
"3382",0.0699828845485759
"3383",0.0548685034003184
"3384",0.0908260591558158
"3385",0.0732266115845384
"3386",0.111673313846082
"3387",0.0907083682415425
"3388",0.112256333213623
"3389",0.0701817270662513
"3390",0.0472150062387524
"3391",0.0740781751585638
"3392",0.0913578484622347
"3393",0.0818389958100589
"3394",0.0784242916937489
"3395",0.0442978735895462
"3396",0.063365480324087
"3397",0.0722499830680395
"3398",0.0590139331942976
"3399",0.0822988565827731
"3400",0.117724253222409
"3401",0.0880428412203123
"3402",0.0617423838476631
"3403",0.0851974529822279
"3404",0.0868529364586616
"3405",0.044813606108845
"3406",0.0651966754510497
"3407",0.0358123076517997
"3408",0.0515084035699379
"3409",0.0629400075417678
"3410",0.0527501898294532
"3411",0.115559307828253
"3412",0.0722418394818635
"3413",0.0605641710045362
"3414",0.0560307605672246
"3415",0.0629164459164226
"3416",0.074513004605925
"3417",0.0830959616956092
"3418",0.0821161882252248
"3419",0.0650557126648283
"3420",0.060553608355869
"3421",0.0755890288326617
"3422",0.0861118851711462
"3423",0.124839852519327
"3424",0.0885649687930986
"3425",0.084182037139731
"3426",0.0734177072833976
"3427",0.0604658665875659
"3428",0.0653258970528688
"3429",0.0754977994948528
"3430",0.0450408283644472
"3431",0.0765478994657384
"3432",0.0825572068212591
"3433",0.149346312479011
"3434",0.10780720823465
"3435",0.0572911602030021
"3436",0.068489293050656
"3437",0.0475597890590835
"3438",0.0934064356886093
"3439",0.0685485132480312
"3440",0.102698407674561
"3441",0.104789845202346
"3442",0.0477039531748916
"3443",0.0916019563463979
"3444",0.053971406101408
"3445",0.0946467126813696
"3446",0.0514293556984933
"3447",0.0681907619919427
"3448",0.0589903706349273
"3449",0.0645002929208028
"3450",0.0864026378394634
"3451",0.0780406684301291
"3452",0.0654181078384826
"3453",0.06710966449122
"3454",0.0478900054668769
"3455",0.0921753031324905
"3456",0.0796454116985638
"3457",0.0568872233507267
"3458",0.0964668316712408
"3459",0.0478355932225528
"3460",0.0733674307527803
"3461",0.0962703416962052
"3462",0.0632449179379808
"3463",0.08740187753404
"3464",0.123604949939345
"3465",0.0677984920929916
"3466",0.0897801845080033
"3467",0.115417205104985
"3468",0.0576475082494922
"3469",0.0626463201381282
"3470",0.073498140307417
